mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.813094472885132,0.03195551226795682,0.05890564918518067,0.0074281248333017205,0.3,0.01,3,100,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",0.8303417648917863,0.8285368857228768,0.8312061204402246,0.8317159129249704,0.8308865144048678,0.8305374396769452,0.0010952891006351694,54
7.589063262939453,0.37191508782221055,0.23701834678649902,0.036080022351076144,0.3,0.01,3,500,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500}",0.848217806876185,0.8457802554334283,0.8478408777592434,0.849108001661855,0.8480143073970272,0.8477922498255477,0.0010965488929363743,50
15.635926294326783,0.766632215440689,0.5637290954589844,0.10707770814060096,0.3,0.01,3,1000,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 1000}",0.857867805552829,0.8551319941748301,0.8570980165645469,0.859055196415584,0.8582945209840257,0.8574895067383631,0.0013381832563227538,44
2.9975771427154543,0.0644856235607097,0.13767948150634765,0.011149082815209679,0.3,0.01,6,100,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100}",0.8423398445402015,0.8403518232325995,0.8427235322854334,0.843416356351063,0.8420019931034006,0.8421667099025395,0.001022016464035877,52
14.27060317993164,0.44601123480447263,1.3169654846191405,0.12096839566744945,0.3,0.01,6,500,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500}",0.8595475416265586,0.8570865623583921,0.8591041693527347,0.8608734489073233,0.8601162187937099,0.8593455882077438,0.0012751859356431256,39
28.525833797454833,0.7298520757382179,2.7704912185668946,0.07944522449802909,0.3,0.01,6,1000,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 1000}",0.8652478542523336,0.8629462722259995,0.8646388559514695,0.8670192802972034,0.8667355710007698,0.8653175667455552,0.0014829100412273458,26
7.210862445831299,0.3227233183049698,1.1653881072998047,0.096418031782848,0.3,0.01,10,100,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100}",0.8486346703079375,0.846267131161879,0.8483674187089711,0.8494231247918802,0.8484688573098427,0.8482322404561021,0.0010503399945364991,49
33.121632719039916,0.9758468967169243,5.769965887069702,0.2857424211629057,0.3,0.01,10,500,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500}",0.8646004861339481,0.862254633006317,0.8637697964811811,0.8663706960429249,0.8653001120174157,0.8644591447363574,0.0013940089483876303,30
57.201686811447146,1.001912431008466,9.641850185394286,0.7272941610688344,0.3,0.01,10,1000,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1000}",0.8692053022957541,0.8670215227433182,0.8685244852253216,0.8716384376841623,0.8703604599644864,0.8693500415826085,0.0015736705353528732,7
2.119290018081665,0.06537224041264726,0.06799111366271973,0.0024130673387891184,0.3,0.05,3,100,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}",0.8471332910971912,0.8449708930077101,0.8472557954069431,0.8485849026061637,0.8475258981475859,0.8470941560531188,0.0011785271582723576,51
7.310863208770752,0.699623654886043,0.23744444847106932,0.012367925199793161,0.3,0.05,3,500,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500}",0.8632895500492446,0.8606858010164375,0.8624778095876466,0.8653452139616506,0.8648080836237505,0.863321291647746,0.0016712326166714222,35
13.640909051895141,0.8836512539243325,0.5047666549682617,0.04396101114586542,0.3,0.05,3,1000,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 1000}",0.8656244704698175,0.8632879083700888,0.8652531568551465,0.8680745983847846,0.8679018219748255,0.8660283912109327,0.0017872377065111873,20
3.264202356338501,0.16500695812763505,0.13084588050842286,0.00867664745072293,0.3,0.05,6,100,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100}",0.8586076208590427,0.8560545177324879,0.8582149153514348,0.8596408315569266,0.8589675211906318,0.8582970813381048,0.001215518968597985,43
11.720269298553466,0.35723685562413626,0.6868979454040527,0.14532127998148642,0.3,0.05,6,500,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 500}",0.8679784652413426,0.8665450853407823,0.8687148469975051,0.8713540704848499,0.8708301518761045,0.8690845239881169,0.0017892363564623408,8
16.913531160354616,1.5659479000961543,2.3434399127960206,0.3875787818165789,0.3,0.05,6,1000,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 1000}",0.8693748812859456,0.8680805393024915,0.8707059514077655,0.8730716673929828,0.8728128046065252,0.8708091687991422,0.0019311504222169983,1
4.899203443527222,0.21253614302732454,0.45107202529907225,0.2137241378329288,0.3,0.05,10,100,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}",0.8622520484567948,0.8602379563663626,0.8617659716649598,0.8641823314704329,0.8629679688547838,0.8622812553626668,0.001305917831147547,36
